fid,STATENAME,ID,DISTRICT,STARTCONG,ENDCONG
32268,Ohio,039105107018,18,105,107
32269,Ohio,039105107019,19,105,107
32313,Florida,012105107016,16,105,107
32314,Florida,012105107017,17,105,107
32315,Florida,012105107018,18,105,107
32316,Florida,012105107020,20,105,107
32317,Florida,012105107022,22,105,107
32318,Florida,012105107023,23,105,107
32319,Georgia,013105107001,1,105,107
32320,Georgia,013105107002,2,105,107
32321,Georgia,013105107003,3,105,107
32322,Georgia,013105107009,9,105,107
32323,Georgia,013105107010,10,105,107
32324,Georgia,013105107011,11,105,107
32341,Kentucky,021105107005,5,105,107
32342,Kentucky,021105107006,6,105,107
32343,Louisiana,022105107001,1,105,107
32344,Louisiana,022105107002,2,105,107
32345,Louisiana,022105107003,3,105,107
32346,Louisiana,022105107004,4,105,107
32347,Louisiana,022105107005,5,105,107
32348,Louisiana,022105107006,6,105,107
32349,Louisiana,022105107007,7,105,107
32372,Kentucky,021105107001,1,105,107
32373,Kentucky,021105107002,2,105,107
32401,Florida,012105107008,8,105,107
32402,Florida,012105107009,9,105,107
32403,Florida,012105107010,10,105,107
32404,Florida,012105107011,11,105,107
32405,Florida,012105107012,12,105,107
32430,Ohio,039105107001,1,105,107
32431,Ohio,039105107002,2,105,107
32432,Ohio,039105107015,15,105,107
32433,Ohio,039105107016,16,105,107
32472,Ohio,039105107008,8,105,107
32473,Ohio,039105107009,9,105,107
32474,Ohio,039105107011,11,105,107
32475,Ohio,039105107012,12,105,107
32476,Ohio,039105107013,13,105,107
32496,Texas,048105106016,16,105,106
32497,Texas,048105106025,25,105,106
32498,Texas,048105106026,26,105,106
32499,Texas,048105106027,27,105,106
32500,Texas,048105106028,28,105,106
32537,New York,036106107011,11,106,107
32538,New York,036106107012,12,106,107
32539,New York,036106107013,13,106,107
32544,North Carolina,037106106001,1,106,106
32545,North Carolina,037106106002,2,106,106
32546,North Carolina,037106106003,3,106,106
32547,North Carolina,037106106004,4,106,106
32548,North Carolina,037106106005,5,106,106
32549,North Carolina,037106106006,6,106,106
32550,North Carolina,037106106007,7,106,106
32551,North Carolina,037106106008,8,106,106
32552,North Carolina,037106106009,9,106,106
32553,North Carolina,037106106010,10,106,106
32554,North Carolina,037106106011,11,106,106
32555,North Carolina,037106106012,12,106,106
32571,New York,036106107016,16,106,107
32572,New York,036106107018,18,106,107
32574,New York,036106107019,19,106,107
32575,New York,036106107020,20,106,107
32576,New York,036106107028,28,106,107
32678,New Jersey,034106107008,8,106,107
32679,New Jersey,034106107009,9,106,107
32680,New Jersey,034106107010,10,106,107
32681,New Jersey,034106107011,11,106,107
32682,New Jersey,034106107012,12,106,107
32684,New Jersey,034106107013,13,106,107
32688,New York,036106107001,1,106,107
32689,New York,036106107009,9,106,107
32692,New York,036106107010,10,106,107
32693,New York,036106107021,21,106,107
32694,New York,036106107030,30,106,107
32695,New York,036106107031,31,106,107
32711,Virginia,051106107008,8,106,107
32823,New Jersey,034106107001,1,106,107
32824,New Jersey,034106107002,2,106,107
32825,New Jersey,034106107003,3,106,107
32826,New Jersey,034106107004,4,106,107
32827,New Jersey,034106107005,5,106,107
32828,New Jersey,034106107006,6,106,107
32829,New Jersey,034106107007,7,106,107
32835,New York,036106107015,15,106,107
32856,New York,036106107017,17,106,107
32857,New York,036106107029,29,106,107
32891,New York,036106107002,2,106,107
32892,New York,036106107003,3,106,107
32893,New York,036106107004,4,106,107
32894,New York,036106107005,5,106,107
32895,New York,036106107006,6,106,107
32896,New York,036106107007,7,106,107
32897,New York,036106107008,8,106,107
32898,New York,036106107014,14,106,107
32899,New York,036106107022,22,106,107
32900,New York,036106107023,23,106,107
32901,New York,036106107024,24,106,107
32902,New York,036106107025,25,106,107
32903,New York,036106107026,26,106,107
32904,New York,036106107027,27,106,107
32922,Virginia,051106107002,2,106,107
32923,Virginia,051106107003,3,106,107
32924,Virginia,051106107004,4,106,107
32925,Virginia,051106107005,5,106,107
32926,Virginia,051106107006,6,106,107
32927,Virginia,051106107007,7,106,107
32938,Virginia,051106107001,1,106,107
32939,Virginia,051106107009,9,106,107
32940,Virginia,051106107010,10,106,107
32941,Virginia,051106107011,11,106,107
33005,Texas,048107107011,11,107,107
33006,Texas,048107107012,12,107,107
33007,Texas,048107107013,13,107,107
33008,Texas,048107107014,14,107,107
33009,Texas,048107107015,15,107,107
33100,North Carolina,037107107001,1,107,107
33101,North Carolina,037107107002,2,107,107
33112,Texas,048107107007,7,107,107
33113,Texas,048107107008,8,107,107
33114,Texas,048107107009,9,107,107
33115,Texas,048107107010,10,107,107
33116,Texas,048107107018,18,107,107
33117,Texas,048107107019,19,107,107
33118,Texas,048107107020,20,107,107
33119,Texas,048107107021,21,107,107
33120,Texas,048107107029,29,107,107
33121,Texas,048107107030,30,107,107
33127,Texas,048107107022,22,107,107
33275,North Carolina,037107107003,3,107,107
33276,North Carolina,037107107004,4,107,107
33277,North Carolina,037107107005,5,107,107
33278,North Carolina,037107107006,6,107,107
33279,North Carolina,037107107007,7,107,107
33280,North Carolina,037107107008,8,107,107
33281,North Carolina,037107107009,9,107,107
33282,North Carolina,037107107010,10,107,107
33283,North Carolina,037107107011,11,107,107
33284,North Carolina,037107107012,12,107,107
33349,Texas,048107107001,1,107,107
33350,Texas,048107107002,2,107,107
33351,Texas,048107107003,3,107,107
33352,Texas,048107107004,4,107,107
33353,Texas,048107107005,5,107,107
33354,Texas,048107107006,6,107,107
33364,Texas,048107107016,16,107,107
33365,Texas,048107107017,17,107,107
33366,Texas,048107107023,23,107,107
33367,Texas,048107107024,24,107,107
33368,Texas,048107107025,25,107,107
33369,Texas,048107107026,26,107,107
33370,Texas,048107107027,27,107,107
33371,Texas,048107107028,28,107,107
33379,Texas,048108108018,18,108,108
33380,Texas,048108108024,24,108,108
33381,Florida,012108112021,21,108,112
33382,Texas,048108108030,30,108,108
33383,Texas,048108108032,32,108,108
33384,Arkansas,005108112003,3,108,112
33385,Florida,012108112017,17,108,112
33386,Florida,012108112018,18,108,112
33387,Florida,012108112020,20,108,112
33388,Florida,012108112022,22,108,112
33389,Florida,012108112023,23,108,112
33390,Florida,012108112024,24,108,112
33391,Florida,012108112025,25,108,112
33392,Illinois,017108112008,8,108,112
33393,Illinois,017108112009,9,108,112
33394,Illinois,017108112011,11,108,112
33395,Illinois,017108112012,12,108,112
33396,Illinois,017108112014,14,108,112
33397,Illinois,017108112015,15,108,112
33398,Illinois,017108112016,16,108,112
33399,Illinois,017108112017,17,108,112
33400,Illinois,017108112018,18,108,112
33401,Illinois,017108112019,19,108,112
33402,Indiana,018108112002,2,108,112
33403,Indiana,018108112004,4,108,112
33404,Indiana,018108112005,5,108,112
33405,Indiana,018108112006,6,108,112
33406,Indiana,018108112008,8,108,112
33407,Indiana,018108112009,9,108,112
33408,Iowa,019108112001,1,108,112
33409,Iowa,019108112002,2,108,112
33410,Iowa,019108112003,3,108,112
33411,Iowa,019108112004,4,108,112
33412,Iowa,019108112005,5,108,112
33413,Kansas,020108112001,1,108,112
33414,Kansas,020108112002,2,108,112
33415,Kentucky,021108112001,1,108,112
33416,Kentucky,021108112002,2,108,112
33417,Kentucky,021108112004,4,108,112
33418,Kentucky,021108112005,5,108,112
33419,Kentucky,021108112006,6,108,112
33420,Louisiana,022108112001,1,108,112
33421,Louisiana,022108112002,2,108,112
33422,Louisiana,022108112003,3,108,112
33423,Louisiana,022108112004,4,108,112
33424,Louisiana,022108112005,5,108,112
33425,Louisiana,022108112006,6,108,112
33426,Louisiana,022108112007,7,108,112
33427,Minnesota,027108112004,4,108,112
33428,Missouri,029108112009,9,108,112
33429,Nebraska,031108112001,1,108,112
33430,Nebraska,031108112003,3,108,112
33431,Nevada,032108112002,2,108,112
33432,Nevada,032108112003,3,108,112
33433,New Hampshire,033108112001,1,108,112
33434,New Hampshire,033108112002,2,108,112
33435,New Jersey,034108112002,2,108,112
33436,New Jersey,034108112003,3,108,112
33437,New Jersey,034108112004,4,108,112
33438,New Jersey,034108112005,5,108,112
33439,New Jersey,034108112006,6,108,112
33440,New Jersey,034108112013,13,108,112
33441,New Mexico,035108112001,1,108,112
33442,New Mexico,035108112002,2,108,112
33443,New Mexico,035108112003,3,108,112
33444,New York,036108112006,6,108,112
33446,South Dakota,046108114000,0,108,114
33447,Missouri,029108112001,1,108,112
33448,Michigan,026108112003,3,108,112
33449,Minnesota,027108112005,5,108,112
33450,Arizona,004108108005,5,108,108
33451,Pennsylvania,042108108007,7,108,108
33452,Pennsylvania,042108108014,14,108,108
33453,Pennsylvania,042108108016,16,108,108
33454,Pennsylvania,042108108017,17,108,108
33455,Pennsylvania,042108108018,18,108,108
33456,Texas,048108108008,8,108,108
33457,Texas,048108108017,17,108,108
33458,Texas,048108108020,20,108,108
33459,Texas,048108108026,26,108,108
33460,Texas,048108108029,29,108,108
33461,Georgia,013108109004,4,108,109
33462,Georgia,013108109005,5,108,109
33463,Georgia,013108109006,6,108,109
33464,Georgia,013108109007,7,108,109
33465,Georgia,013108109008,8,108,109
33466,Georgia,013108109009,9,108,109
33467,Georgia,013108109010,10,108,109
33468,Georgia,013108109011,11,108,109
33469,Georgia,013108109012,12,108,109
33470,Georgia,013108109013,13,108,109
33471,New Jersey,034108112012,12,108,112
33472,California,006108112034,34,108,112
33473,Alabama,001108112001,1,108,112
33474,Alabama,001108112002,2,108,112
33475,Alabama,001108112003,3,108,112
33476,Alabama,001108112004,4,108,112
33477,Alabama,001108112005,5,108,112
33478,Alabama,001108112006,6,108,112
33479,Alabama,001108112007,7,108,112
33480,Arkansas,005108112001,1,108,112
33481,Arkansas,005108112002,2,108,112
33482,California,006108112005,5,108,112
33483,California,006108112018,18,108,112
33484,California,006108112019,19,108,112
33485,California,006108112020,20,108,112
33486,California,006108112021,21,108,112
33487,California,006108112022,22,108,112
33488,California,006108112023,23,108,112
33489,California,006108112024,24,108,112
33490,California,006108112025,25,108,112
33491,California,006108112026,26,108,112
33492,California,006108112027,27,108,112
33493,California,006108112031,31,108,112
33494,California,006108112033,33,108,112
33495,California,006108112037,37,108,112
33496,California,006108112043,43,108,112
33497,California,006108112044,44,108,112
33498,California,006108112047,47,108,112
33499,Arizona,004108108006,6,108,108
33500,Texas,048108108007,7,108,108
33501,Texas,048108108015,15,108,108
33502,Michigan,026108112006,6,108,112
33503,Michigan,026108112007,7,108,112
33504,California,006108112050,50,108,112
33505,Colorado,008108112001,1,108,112
33506,Colorado,008108112002,2,108,112
33507,Colorado,008108112003,3,108,112
33508,Colorado,008108112004,4,108,112
33509,Connecticut,009108112005,5,108,112
33510,Florida,012108112001,1,108,112
33511,Florida,012108112002,2,108,112
33512,Florida,012108112003,3,108,112
33513,Florida,012108112011,11,108,112
33514,Florida,012108112019,19,108,112
33515,Texas,048108108012,12,108,108
33516,Michigan,026108112009,9,108,112
33517,Wisconsin,055108112008,8,108,112
33518,Arizona,004108108001,1,108,108
33519,Arizona,004108108002,2,108,108
33520,Ohio,039108112012,12,108,112
33521,Arizona,004108108007,7,108,108
33522,Pennsylvania,042108108003,3,108,108
33523,Texas,048108108006,6,108,108
33524,Texas,048108108011,11,108,108
33525,Texas,048108108013,13,108,108
33526,Texas,048108108014,14,108,108
33527,Texas,048108108016,16,108,108
33528,Rhode Island,044108112002,2,108,112
33529,Washington,053108112007,7,108,112
33530,Colorado,008108112005,5,108,112
33531,Connecticut,009108112004,4,108,112
33532,Florida,012108112004,4,108,112
33533,Florida,012108112005,5,108,112
33534,Florida,012108112012,12,108,112
33535,Illinois,017108112001,1,108,112
33536,Illinois,017108112003,3,108,112
33537,Illinois,017108112005,5,108,112
33538,Illinois,017108112006,6,108,112
33539,Illinois,017108112007,7,108,112
33540,Illinois,017108112013,13,108,112
33541,Indiana,018108112007,7,108,112
33542,Massachusetts,025108112005,5,108,112
33543,Michigan,026108112002,2,108,112
33544,Michigan,026108112014,14,108,112
33545,New York,036108112028,28,108,112
33546,New York,036108112029,29,108,112
33547,North Carolina,037108112001,1,108,112
33548,North Carolina,037108112002,2,108,112
33549,North Carolina,037108112003,3,108,112
33550,North Carolina,037108112004,4,108,112
33551,North Carolina,037108112005,5,108,112
33552,North Carolina,037108112006,6,108,112
33553,North Carolina,037108112007,7,108,112
33554,North Carolina,037108112008,8,108,112
33555,North Carolina,037108112009,9,108,112
33556,North Carolina,037108112010,10,108,112
33557,North Carolina,037108112011,11,108,112
33558,North Carolina,037108112012,12,108,112
33559,New Jersey,034108112008,8,108,112
33560,New Jersey,034108112010,10,108,112
33561,New Jersey,034108112011,11,108,112
33562,New York,036108112021,21,108,112
33563,New York,036108112026,26,108,112
33564,Ohio,039108112016,16,108,112
33565,Michigan,026108112013,13,108,112
33566,New York,036108112016,16,108,112
33567,North Carolina,037108112013,13,108,112
33568,Texas,048108108019,19,108,108
33569,Texas,048108108025,25,108,108
33570,Hawaii,015108112001,1,108,112
33571,Texas,048108108031,31,108,108
33572,Georgia,013108109001,1,108,109
33573,Georgia,013108109002,2,108,109
33574,Georgia,013108109003,3,108,109
33575,Indiana,018108112001,1,108,112
33576,Tennessee,047108112009,9,108,112
33577,Wisconsin,055108112004,4,108,112
33578,Wisconsin,055108112005,5,108,112
33579,Wisconsin,055108112006,6,108,112
33580,Wisconsin,055108112007,7,108,112
33581,Arkansas,005108112004,4,108,112
33582,California,006108112001,1,108,112
33583,California,006108112002,2,108,112
33584,California,006108112003,3,108,112
33585,California,006108112004,4,108,112
33586,California,006108112006,6,108,112
33587,California,006108112007,7,108,112
33588,California,006108112008,8,108,112
33589,California,006108112010,10,108,112
33590,California,006108112011,11,108,112
33591,California,006108112014,14,108,112
33592,California,006108112015,15,108,112
33593,California,006108112016,16,108,112
33594,California,006108112029,29,108,112
33595,California,006108112032,32,108,112
33596,California,006108112038,38,108,112
33597,California,006108112039,39,108,112
33598,California,006108112040,40,108,112
33599,California,006108112041,41,108,112
33600,California,006108112042,42,108,112
33601,California,006108112045,45,108,112
33602,California,006108112046,46,108,112
33603,California,006108112049,49,108,112
33604,California,006108112051,51,108,112
33605,California,006108112052,52,108,112
33606,California,006108112053,53,108,112
33607,Colorado,008108112006,6,108,112
33608,Colorado,008108112007,7,108,112
33609,Florida,012108112006,6,108,112
33610,Florida,012108112007,7,108,112
33611,Florida,012108112008,8,108,112
33612,Florida,012108112009,9,108,112
33613,Florida,012108112015,15,108,112
33614,Florida,012108112016,16,108,112
33615,Hawaii,015108112002,2,108,112
33616,Idaho,016108112001,1,108,112
